Carrier,orig_port_cd,dest_port_cd,minm_wgh_qty,max_wgh_qty,svc_cd,minimum cost,rate,mode_dsc,tpt_day_cnt,Carrier type
CARRIER_05,PORT06,PORT01,1000.0,4999.99,DTP,14.6171,0.2084,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT01,5000.0,99999.99,DTP,14.6171,0.198,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT01,0.0,4.99,CRF,14.6171,0.2656,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT01,5.0,9.99,CRF,14.6171,0.2523,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT01,10.0,24.99,CRF,14.6171,0.2397,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT01,25.0,49.99,CRF,14.6171,0.2277,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT01,50.0,99.99,CRF,14.6171,0.2163,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT01,100.0,299.99,CRF,14.6171,0.2055,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT01,300.0,499.99,CRF,14.6171,0.1952,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT01,500.0,999.99,CRF,14.6171,0.1855,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT01,1000.0,4999.99,CRF,14.6171,0.1762,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT01,5000.0,99999.99,CRF,14.6171,0.1674,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT03,0.0,4.99,DTP,14.6171,0.1809,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT03,5.0,9.99,DTP,14.6171,0.1719,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT03,10.0,24.99,DTP,14.6171,0.1633,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT03,25.0,49.99,DTP,14.6171,0.1551,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT03,50.0,99.99,DTP,14.6171,0.1473,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT03,100.0,299.99,DTP,14.6171,0.14,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT03,300.0,499.99,DTP,14.6171,0.133,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT03,500.0,999.99,DTP,14.6171,0.1263,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT03,1000.0,4999.99,DTP,14.6171,0.12,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT03,5000.0,99999.99,DTP,14.6171,0.114,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT03,0.0,4.99,CRF,14.6171,0.6231,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT03,5.0,9.99,CRF,14.6171,0.5919,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT03,10.0,24.99,CRF,14.6171,0.5623,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT03,25.0,49.99,CRF,14.6171,0.5342,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT03,50.0,99.99,CRF,14.6171,0.5075,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT03,100.0,299.99,CRF,14.6171,0.4821,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT03,300.0,499.99,CRF,14.6171,0.458,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT03,500.0,999.99,CRF,14.6171,0.4351,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT03,1000.0,4999.99,CRF,14.6171,0.4133,GROUND,3,CTYPE_05
CARRIER_05,PORT06,PORT03,5000.0,99999.99,CRF,14.6171,0.3927,GROUND,3,CTYPE_05
CARRIER_06,PORT05,PORT08,0.0,4.99,DTD,273.3299,0.0291,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,5.0,9.99,DTD,273.3299,0.0277,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,10.0,24.99,DTD,273.3299,0.0263,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,25.0,49.99,DTD,273.3299,0.025,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,50.0,99.99,DTD,273.3299,0.0237,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,100.0,299.99,DTD,273.3299,0.0225,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,300.0,499.99,DTD,273.3299,0.0214,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,500.0,999.99,DTD,273.3299,0.0203,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,1000.0,4999.99,DTD,273.3299,0.0193,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,5000.0,99999.99,DTD,273.3299,0.0184,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,0.0,4.99,DTP,273.3299,0.0388,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,5.0,9.99,DTP,273.3299,0.0368,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,10.0,24.99,DTP,273.3299,0.035,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,25.0,49.99,DTP,273.3299,0.0332,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,50.0,99.99,DTP,273.3299,0.0316,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,100.0,299.99,DTP,273.3299,0.03,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,300.0,499.99,DTP,273.3299,0.0285,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,500.0,999.99,DTP,273.3299,0.0271,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,1000.0,4999.99,DTP,273.3299,0.0257,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,5000.0,99999.99,DTP,273.3299,0.0244,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,0.0,4.99,CRF,273.3299,0.1329,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,5.0,9.99,CRF,273.3299,0.1263,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,10.0,24.99,CRF,273.3299,0.12,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,25.0,49.99,CRF,273.3299,0.114,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,50.0,99.99,CRF,273.3299,0.1083,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,100.0,299.99,CRF,273.3299,0.1028,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,300.0,499.99,CRF,273.3299,0.0977,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,500.0,999.99,CRF,273.3299,0.0928,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,1000.0,4999.99,CRF,273.3299,0.0882,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,5000.0,99999.99,CRF,273.3299,0.0838,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,0.0,4.99,DTD,273.3299,0.0425,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,5.0,9.99,DTD,273.3299,0.0404,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,10.0,24.99,DTD,273.3299,0.0383,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,25.0,49.99,DTD,273.3299,0.0364,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,50.0,99.99,DTD,273.3299,0.0346,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,100.0,299.99,DTD,273.3299,0.0329,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,300.0,499.99,DTD,273.3299,0.0312,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,500.0,999.99,DTD,273.3299,0.0297,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,1000.0,4999.99,DTD,273.3299,0.0282,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,5000.0,99999.99,DTD,273.3299,0.0268,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,0.0,4.99,DTP,273.3299,0.0936,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,5.0,9.99,DTP,273.3299,0.0889,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,10.0,24.99,DTP,273.3299,0.0844,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,25.0,49.99,DTP,273.3299,0.0802,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,50.0,99.99,DTP,273.3299,0.0762,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,100.0,299.99,DTP,273.3299,0.0724,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,300.0,499.99,DTP,273.3299,0.0688,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,500.0,999.99,DTP,273.3299,0.0653,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,1000.0,4999.99,DTP,273.3299,0.0621,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,5000.0,99999.99,DTP,273.3299,0.059,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,0.0,4.99,CRF,273.3299,0.2961,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,5.0,9.99,CRF,273.3299,0.2813,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,10.0,24.99,CRF,273.3299,0.2672,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,25.0,49.99,CRF,273.3299,0.2539,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,50.0,99.99,CRF,273.3299,0.2412,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,100.0,299.99,CRF,273.3299,0.2291,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,300.0,499.99,CRF,273.3299,0.2177,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,500.0,999.99,CRF,273.3299,0.2068,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,1000.0,4999.99,CRF,273.3299,0.1964,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT04,5000.0,99999.99,CRF,273.3299,0.1866,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,0.0,4.99,DTD,273.3299,0.0785,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,5.0,9.99,DTD,273.3299,0.0746,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,10.0,24.99,DTD,273.3299,0.0709,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,25.0,49.99,DTD,273.3299,0.0673,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,50.0,99.99,DTD,273.3299,0.0639,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,100.0,299.99,DTD,273.3299,0.0607,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,300.0,499.99,DTD,273.3299,0.0577,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,500.0,999.99,DTD,273.3299,0.0548,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,1000.0,4999.99,DTD,273.3299,0.0521,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,5000.0,99999.99,DTD,273.3299,0.0495,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,0.0,4.99,DTP,273.3299,0.0755,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,5.0,9.99,DTP,273.3299,0.0717,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,10.0,24.99,DTP,273.3299,0.0681,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,25.0,49.99,DTP,273.3299,0.0647,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,50.0,99.99,DTP,273.3299,0.0615,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,100.0,299.99,DTP,273.3299,0.0584,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,300.0,499.99,DTP,273.3299,0.0555,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,500.0,999.99,DTP,273.3299,0.0527,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,1000.0,4999.99,DTP,273.3299,0.0501,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,5000.0,99999.99,DTP,273.3299,0.0476,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,0.0,4.99,CRF,273.3299,0.1806,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,5.0,9.99,CRF,273.3299,0.1716,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,10.0,24.99,CRF,273.3299,0.163,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,25.0,49.99,CRF,273.3299,0.1549,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,50.0,99.99,CRF,273.3299,0.1471,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,100.0,299.99,CRF,273.3299,0.1398,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,300.0,499.99,CRF,273.3299,0.1328,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,500.0,999.99,CRF,273.3299,0.1261,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,1000.0,4999.99,CRF,273.3299,0.1198,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT03,5000.0,99999.99,CRF,273.3299,0.1138,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,0.0,4.99,DTD,273.3299,0.1594,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,5.0,9.99,DTD,273.3299,0.1515,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,10.0,24.99,DTD,273.3299,0.1439,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,25.0,49.99,DTD,273.3299,0.1367,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,50.0,99.99,DTD,273.3299,0.1299,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,100.0,299.99,DTD,273.3299,0.1234,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,300.0,499.99,DTD,273.3299,0.1172,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,500.0,999.99,DTD,273.3299,0.1113,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,1000.0,4999.99,DTD,273.3299,0.1058,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,5000.0,99999.99,DTD,273.3299,0.1005,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,0.0,4.99,DTP,273.3299,0.1825,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,5.0,9.99,DTP,273.3299,0.1734,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,10.0,24.99,DTP,273.3299,0.1647,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,25.0,49.99,DTP,273.3299,0.1565,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,50.0,99.99,DTP,273.3299,0.1487,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,100.0,299.99,DTP,273.3299,0.1412,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,300.0,499.99,DTP,273.3299,0.1342,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,500.0,999.99,DTP,273.3299,0.1275,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,1000.0,4999.99,DTP,273.3299,0.1211,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,5000.0,99999.99,DTP,273.3299,0.115,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,0.0,4.99,CRF,273.3299,0.1255,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,5.0,9.99,CRF,273.3299,0.1192,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,10.0,24.99,CRF,273.3299,0.1133,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,25.0,49.99,CRF,273.3299,0.1076,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,50.0,99.99,CRF,273.3299,0.1022,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,100.0,299.99,CRF,273.3299,0.0971,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,300.0,499.99,CRF,273.3299,0.0922,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,500.0,999.99,CRF,273.3299,0.0876,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,1000.0,4999.99,CRF,273.3299,0.0832,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT08,5000.0,99999.99,CRF,273.3299,0.0791,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,0.0,4.99,DTD,273.3299,0.2515,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,5.0,9.99,DTD,273.3299,0.2389,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,10.0,24.99,DTD,273.3299,0.227,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,25.0,49.99,DTD,273.3299,0.2156,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,50.0,99.99,DTD,273.3299,0.2048,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,100.0,299.99,DTD,273.3299,0.1946,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,300.0,499.99,DTD,273.3299,0.1849,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,500.0,999.99,DTD,273.3299,0.1756,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,1000.0,4999.99,DTD,273.3299,0.1668,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,5000.0,99999.99,DTD,273.3299,0.1585,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,0.0,4.99,DTP,273.3299,0.0588,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,5.0,9.99,DTP,273.3299,0.0559,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,10.0,24.99,DTP,273.3299,0.0531,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,25.0,49.99,DTP,273.3299,0.0504,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,50.0,99.99,DTP,273.3299,0.0479,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,100.0,299.99,DTP,273.3299,0.0455,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,300.0,499.99,DTP,273.3299,0.0432,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,500.0,999.99,DTP,273.3299,0.0411,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,1000.0,4999.99,DTP,273.3299,0.039,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,5000.0,99999.99,DTP,273.3299,0.0371,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,0.0,4.99,CRF,273.3299,0.1399,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,5.0,9.99,CRF,273.3299,0.133,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,10.0,24.99,CRF,273.3299,0.1263,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,25.0,49.99,CRF,273.3299,0.12,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,50.0,99.99,CRF,273.3299,0.114,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,100.0,299.99,CRF,273.3299,0.1083,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,300.0,499.99,CRF,273.3299,0.1029,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,500.0,999.99,CRF,273.3299,0.0977,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,1000.0,4999.99,CRF,273.3299,0.0928,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT04,5000.0,99999.99,CRF,273.3299,0.0882,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,0.0,4.99,DTD,273.3299,0.2131,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,5.0,9.99,DTD,273.3299,0.2025,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,10.0,24.99,DTD,273.3299,0.1924,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,25.0,49.99,DTD,273.3299,0.1827,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,50.0,99.99,DTD,273.3299,0.1736,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,100.0,299.99,DTD,273.3299,0.1649,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,300.0,499.99,DTD,273.3299,0.1567,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,500.0,999.99,DTD,273.3299,0.1488,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,1000.0,4999.99,DTD,273.3299,0.1414,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,5000.0,99999.99,DTD,273.3299,0.1343,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,0.0,4.99,DTP,273.3299,0.2631,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,5.0,9.99,DTP,273.3299,0.25,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,10.0,24.99,DTP,273.3299,0.2375,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,25.0,49.99,DTP,273.3299,0.2256,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,50.0,99.99,DTP,273.3299,0.2143,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,100.0,299.99,DTP,273.3299,0.2036,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,300.0,499.99,DTP,273.3299,0.1934,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,500.0,999.99,DTP,273.3299,0.1837,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,1000.0,4999.99,DTP,273.3299,0.1746,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,5000.0,99999.99,DTP,273.3299,0.1658,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,0.0,4.99,CRF,273.3299,0.1235,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,5.0,9.99,CRF,273.3299,0.1173,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,10.0,24.99,CRF,273.3299,0.1114,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,25.0,49.99,CRF,273.3299,0.1059,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,50.0,99.99,CRF,273.3299,0.1006,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,100.0,299.99,CRF,273.3299,0.0955,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,300.0,499.99,CRF,273.3299,0.0908,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,500.0,999.99,CRF,273.3299,0.0862,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,1000.0,4999.99,CRF,273.3299,0.0819,SEA,18,CTYPE_06
CARRIER_06,PORT01,PORT03,5000.0,99999.99,CRF,273.3299,0.0778,SEA,18,CTYPE_06
CARRIER_06,PORT05,PORT08,0.0,4.99,DTD,81.0971,1.2664,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT08,5.0,9.99,DTD,81.0971,1.2031,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT08,10.0,24.99,DTD,81.0971,1.143,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT08,25.0,49.99,DTD,81.0971,1.0858,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT08,50.0,99.99,DTD,81.0971,1.0315,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT08,100.0,299.99,DTD,81.0971,0.9799,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT08,300.0,499.99,DTD,81.0971,0.9309,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT08,500.0,999.99,DTD,81.0971,0.8844,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT08,1000.0,4999.99,DTD,81.0971,0.8402,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT08,5000.0,99999.99,DTD,81.0971,0.7982,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT08,0.0,4.99,DTP,81.0971,0.8111,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT08,5.0,9.99,DTP,81.0971,0.7706,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT08,10.0,24.99,DTP,81.0971,0.732,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT08,25.0,49.99,DTP,81.0971,0.6954,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT08,50.0,99.99,DTP,81.0971,0.6607,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT08,100.0,299.99,DTP,81.0971,0.6276,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT08,300.0,499.99,DTP,81.0971,0.5962,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT08,500.0,999.99,DTP,81.0971,0.5664,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT08,1000.0,4999.99,DTP,81.0971,0.5381,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT08,5000.0,99999.99,DTP,81.0971,0.5112,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT04,0.0,4.99,DTD,81.0971,3.7755,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT04,5.0,9.99,DTD,81.0971,3.5867,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT04,10.0,24.99,DTD,81.0971,3.4074,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT04,25.0,49.99,DTD,81.0971,3.237,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT04,50.0,99.99,DTD,81.0971,3.0751,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT04,100.0,299.99,DTD,81.0971,2.9214,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT04,300.0,499.99,DTD,81.0971,2.7753,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT04,500.0,999.99,DTD,81.0971,2.6365,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT04,1000.0,4999.99,DTD,81.0971,2.5047,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT04,5000.0,99999.99,DTD,81.0971,2.3795,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT04,0.0,4.99,DTP,81.0971,1.7963,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT04,5.0,9.99,DTP,81.0971,1.7065,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT04,10.0,24.99,DTP,81.0971,1.6211,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT04,25.0,49.99,DTP,81.0971,1.5401,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT04,50.0,99.99,DTP,81.0971,1.4631,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT04,100.0,299.99,DTP,81.0971,1.3899,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT04,300.0,499.99,DTP,81.0971,1.3204,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT04,500.0,999.99,DTP,81.0971,1.2544,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT04,1000.0,4999.99,DTP,81.0971,1.1917,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT04,5000.0,99999.99,DTP,81.0971,1.1321,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT03,0.0,4.99,DTD,81.0971,3.7569,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT03,5.0,9.99,DTD,81.0971,3.569,AIR,0,CTYPE_06
CARRIER_06,PORT05,PORT03,10.0,24.99,DTD,81.0971,3.3906,AIR,0,CTYPE_06
